uid,n_hit,aHIVdeath,aHIVslowrecov,aHIVtreatinit,alphaH,alphaHmul2010,atheta,chi,epsilonH,epsilonHmul2010,eta,j1A0,j2A0,j3A0,j4A0,kappa,lambdaH,muDc,muH1,muH2,muK,multiplier,pEhigh,phiH,phiHmul2010,phiS,pR,pT,rho,sageA15,sigma,smul,theta,zeta
785f53ccc9fe26e2795dff2c2f0b57cb,34,4.293439661,1.551674316,2.123737748,0.328606352,1.367151513,26.52138573,0.10990514,0.257066763,0.929065678,0.489101431,0.968223674,0.974489503,0.945546161,0.976473032,0.074993196,1.153446153,0.159163047,0.006803314,0.05598335,0.013633924,0.975238123,0.386575182,1.119658113,1.887299847,0.046195263,0.60043346,0.000688795,0.004360614,0.945519375,0.001110264,0.8034956,0.109950044,0.362754676
32752e217d62948252f0e5c6c6aaeda4,34,4.32543951,1.562116243,2.125691474,0.350862376,1.382637992,26.22955121,0.110042151,0.235248325,0.927247093,0.480715896,0.97827212,0.969841462,0.946813506,0.980088273,0.074785202,1.131894826,0.159346977,0.006760236,0.057884914,0.013714876,0.97482724,0.39471865,1.103964395,1.889592342,0.046260452,0.60005679,0.000689996,0.004162824,0.951901598,0.001112467,0.807962365,0.109722168,0.349917078
8c050503b5484dfa823e7212fe431246,34,4.332940823,1.567647726,2.13314823,0.357228482,1.39127366,26.1225179,0.10944658,0.228326299,0.935435767,0.479304086,0.981864998,0.965864269,0.945790281,0.977974458,0.074067518,1.130919436,0.159171038,0.006733544,0.05683363,0.013684689,0.981202367,0.395334193,1.114753135,1.901066293,0.046226016,0.600594401,0.000714079,0.003968546,0.952183787,0.001116343,0.803937032,0.109590065,0.393892994
6d087e2313d7c7764ac73b2967206c20,34,4.333536433,1.569200404,2.141923667,0.359647015,1.390373406,26.17429999,0.110127796,0.229892843,0.924685939,0.482024035,0.982665342,0.968062949,0.945402622,0.978114359,0.073415313,1.138891617,0.159455029,0.006748269,0.056431732,0.013717929,0.986650375,0.398985718,1.128471763,1.906400063,0.046173093,0.601125905,0.000715289,0.0038723,0.953419909,0.001119263,0.803805101,0.109447328,0.38327925
2f24bda835c70f08b52276a229095453,34,4.349877883,1.581410055,2.114804175,0.341132658,1.439793277,26.12507238,0.111557798,0.227078919,0.950968135,0.492913733,0.985951455,0.974965941,0.937978594,0.976567118,0.073035049,1.142624397,0.158711037,0.006703685,0.05639033,0.013833416,1.003106687,0.39902534,1.143677274,1.936188602,0.046022091,0.600815812,0.000718646,0.003107218,0.940225479,0.001115582,0.80214481,0.109518849,0.349157933
06ede82fb8400ce0292034618515b972,34,4.359101917,1.582719748,2.102456743,0.338602018,1.440094508,26.02727107,0.1117648,0.223494305,0.953219539,0.489600587,0.988177955,0.972251721,0.941533587,0.976301512,0.072932131,1.143974156,0.15903525,0.006731074,0.056571535,0.013793866,1.009589007,0.399300554,1.158821467,1.926225359,0.046071251,0.601489126,0.000714011,0.003207215,0.939208426,0.001116831,0.80288878,0.109515492,0.343464419
0fdf55368b41c58c23005cca226e1ffb,34,4.38036712,1.598675819,2.156683893,0.335278915,1.443855033,25.82398389,0.111858214,0.236245109,0.955189095,0.489232562,0.990211673,0.974495884,0.933402589,0.971725703,0.073729693,1.124529579,0.157189105,0.006702665,0.057554065,0.013853224,1.018661032,0.400273383,1.17071522,1.915333233,0.045945829,0.60031542,0.000730713,0.003202716,0.927777004,0.001120051,0.797977693,0.109759644,0.367837568
9b3f444e034f3a38960455fb37dd491b,34,4.392828503,1.594979632,2.153957524,0.355377296,1.442110876,26.03990194,0.11241369,0.236434721,0.959158535,0.494488583,0.987740073,0.973395214,0.934580075,0.970066053,0.072873534,1.130184047,0.156912773,0.00669152,0.058205148,0.013859981,1.018003472,0.399696229,1.177956552,1.922291034,0.045931229,0.60088672,0.000744471,0.003333492,0.934427094,0.001119096,0.80567795,0.109638905,0.385519176
d40098e15f9b8844ebb87fcf22274c61,34,4.403596451,1.583901938,2.154242156,0.347035684,1.434393359,26.05602384,0.112750605,0.240197799,0.96909976,0.492822321,0.989163066,0.969807436,0.930443601,0.970129311,0.073099708,1.13125238,0.156004223,0.006713879,0.058554911,0.013775289,1.021320667,0.402509153,1.163041712,1.916507236,0.045992616,0.60088298,0.000745161,0.003407038,0.930759507,0.001118396,0.810369775,0.109521189,0.383540262
224e44ad910aae92c70bd0a2ee05edb9,34,4.389027863,1.591603586,2.14989769,0.346275066,1.445879722,26.04462729,0.112622351,0.235932344,0.975539161,0.490607204,0.991902208,0.966738564,0.928533844,0.963972929,0.073052749,1.1282979,0.15668023,0.006737365,0.060358919,0.013878161,1.019419052,0.400120209,1.186451261,1.935110828,0.046006113,0.600677262,0.000737937,0.003264911,0.932198179,0.001114583,0.809198707,0.109575984,0.384123202
4c60b7a85ab2f2419f08077bd32f482f,34,4.380360091,1.593736988,2.15025721,0.359849217,1.430627794,25.95449012,0.112360211,0.229661018,0.956829497,0.489807248,0.99213988,0.965592421,0.927590593,0.962032331,0.072094776,1.154964411,0.156489332,0.00673274,0.059565688,0.013830323,1.005179214,0.403177213,1.18222478,1.917244399,0.045956343,0.601570681,0.000736651,0.003430994,0.932134214,0.00111579,0.808481393,0.109651578,0.382136302
5949d410a2b3b6a27fbbd3671b0fc66c,34,4.376107293,1.586974528,2.158992138,0.367823919,1.420031641,26.07433178,0.111810086,0.221226144,0.965573942,0.492584801,0.990443661,0.968531965,0.924141047,0.963971897,0.072737608,1.157556547,0.156982896,0.006723683,0.060385657,0.013782011,1.002294603,0.403899011,1.180070055,1.907304416,0.046013186,0.601413124,0.000758659,0.003305873,0.935067537,0.001114256,0.808188585,0.109768962,0.416196378
b1e694b6d6a0479c8a1fb197668eb284,34,4.380435973,1.585194719,2.166871626,0.372611486,1.430610631,26.03117274,0.112179547,0.215507171,0.959441074,0.496002902,0.988255464,0.971137563,0.923293439,0.964264523,0.072335457,1.162205865,0.156752009,0.006720555,0.060435637,0.013857772,0.998672958,0.403752806,1.189032857,1.912032708,0.045970008,0.601778695,0.000731657,0.003476993,0.937946344,0.001111494,0.805930944,0.109755701,0.388354269
3edbc69ad8409136e1e2898aee425631,34,4.371602998,1.587461699,2.169389071,0.36311161,1.43631394,26.00203997,0.112283135,0.219540066,0.948611886,0.492492117,0.987191283,0.973139841,0.925708556,0.961968417,0.071894003,1.170674171,0.157173546,0.006717409,0.061511198,0.013855082,0.998855674,0.405146374,1.183158519,1.905826754,0.045918298,0.601063283,0.000724581,0.003249961,0.939343114,0.00111418,0.807726359,0.109812398,0.354660182
ef9af26049ff0a599bb901be095da15f,34,4.358801467,1.589761519,2.165425744,0.344361457,1.431681441,25.97966477,0.112325878,0.206011653,0.930371959,0.495918982,0.986548137,0.967109776,0.922832979,0.963487615,0.07156396,1.174839258,0.157114578,0.006736869,0.061455853,0.01389359,1.000433236,0.403939227,1.188192844,1.917639489,0.04575524,0.602049772,0.000736315,0.003572385,0.939891589,0.001111365,0.803575156,0.110055559,0.395998453
bfb7a72f3e07385d13ecff96cd89941e,34,4.357221895,1.589408301,2.18868193,0.332896956,1.435685366,25.95754777,0.112918783,0.213181563,0.935101396,0.501886008,0.982157097,0.972141488,0.920814995,0.960964542,0.070120056,1.17035017,0.157709959,0.006737214,0.06137712,0.013824028,0.997552467,0.402338183,1.19409639,1.920025381,0.045907516,0.600806405,0.000742122,0.003219927,0.939712641,0.001104336,0.803541343,0.109821962,0.386089193
3c238a9d9603aaf9b64d5e05c700956d,34,4.363124243,1.596632307,2.184073356,0.326167053,1.438831592,25.87607652,0.112469202,0.2192014,0.945954526,0.504848476,0.98081386,0.975102386,0.919457726,0.964369888,0.069335464,1.174115977,0.157664311,0.006754623,0.061642479,0.01385839,0.990901812,0.406086503,1.190109888,1.925228716,0.045904806,0.601382193,0.000763055,0.002954163,0.941766071,0.001105463,0.798715168,0.109726524,0.386128797
2567901cfaba03b2c12a5e97b28d40ad,34,4.361470539,1.600864105,2.192344599,0.331861755,1.435792221,25.98494523,0.113018332,0.215780307,0.949767983,0.501440226,0.984219761,0.978192088,0.916181599,0.961177427,0.069534725,1.158448373,0.157356151,0.006755099,0.061169426,0.013945224,0.984786451,0.404034638,1.196665388,1.918418811,0.045876558,0.601621028,0.000764985,0.002861946,0.942737004,0.00110478,0.795857679,0.109887134,0.392215061
96221df0f64ab687adca4d623749ed65,34,4.355621323,1.605284402,2.185401726,0.337915388,1.43931806,25.96826711,0.112936213,0.210592658,0.961127352,0.504451398,0.980590018,0.976489041,0.919087555,0.961511903,0.069371827,1.176683476,0.158065559,0.006781547,0.060321659,0.013986272,0.982827369,0.401113028,1.18923992,1.912240646,0.045830633,0.602153493,0.000760947,0.003056915,0.941146125,0.001105079,0.794355591,0.109835882,0.401042814
247d0f500977b69cbbd41753f0f9e59e,34,4.406510091,1.59123913,2.204692955,0.342971328,1.446673303,26.01190728,0.112880908,0.231039659,0.959439283,0.493252972,0.984296698,0.973764388,0.921839616,0.960328575,0.06890387,1.18524835,0.157023726,0.006829995,0.060878621,0.013966211,0.984524231,0.405266348,1.187543796,1.933043185,0.045894461,0.603537924,0.000763544,0.002766166,0.942835238,0.001098681,0.794670363,0.109932278,0.397979164
c0c25c8984a14e21a8706f26fc072765,34,4.426138767,1.590429505,2.230843754,0.321578989,1.457213494,26.02013023,0.112940811,0.232468911,0.978467196,0.486232427,0.982316255,0.972281147,0.92491435,0.958976405,0.068022705,1.177244768,0.156882698,0.006801514,0.062783784,0.014000969,0.977057903,0.406440251,1.17626357,1.921243223,0.045923416,0.603223531,0.000750557,0.002902253,0.947319476,0.001098825,0.797942515,0.10999838,0.378118962
e31fa91426c83fdc3eda7836fc4e122f,34,4.43159789,1.5852888,2.235978494,0.332285385,1.451712121,26.02837221,0.113085657,0.233469188,0.973236788,0.482697746,0.981657161,0.971102467,0.922996417,0.959186189,0.06784027,1.157596856,0.15702145,0.006789951,0.062481105,0.01401117,0.980362319,0.407372327,1.163976684,1.927521598,0.04589123,0.603545803,0.000736011,0.003054079,0.945167321,0.001098572,0.792081198,0.110034278,0.34784414
